temp, humidity, time
30.11, 20.898, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.11, 20.898, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.888, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.888, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.888, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.888, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.922, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.922, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.922, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.922, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.12, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.854, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.854, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.854, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.854, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:45 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.865, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.82, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.82, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.82, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.774, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.774, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.774, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.13, 20.774, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.797, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.797, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.797, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.739, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.739, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.739, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.739, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.739, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.729, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.694, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.694, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.694, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.14, 20.694, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.671, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.671, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.671, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.671, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.614, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.614, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.614, Tue Jan 10 2017 08:15:46 GMT+0000 (UTC)
30.15, 20.684, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.684, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.684, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.684, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.684, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.15, 20.648, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.568, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.568, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.568, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.534, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.534, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.534, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.534, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.569, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.569, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.569, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.569, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.58, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.58, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.58, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.16, 20.58, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.547, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.547, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.547, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.547, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.558, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.558, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.558, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.558, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.523, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.523, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.523, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.17, 20.523, Tue Jan 10 2017 08:15:47 GMT+0000 (UTC)
30.18, 20.535, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.535, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.535, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.547, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.547, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.547, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.547, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.627, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.627, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.627, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.604, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.604, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.604, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.18, 20.604, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.594, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.594, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.594, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.594, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.571, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.571, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.571, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.571, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.571, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.536, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.536, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.536, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.524, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.524, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.524, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.524, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.19, 20.57, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.2, 20.548, Tue Jan 10 2017 08:15:48 GMT+0000 (UTC)
30.2, 20.548, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.548, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.548, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.514, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.514, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.514, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.514, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.49, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.525, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.525, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.525, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.2, 20.525, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.491, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.491, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.491, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.491, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.445, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.445, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.445, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.377, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.377, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.377, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.377, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.376, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.376, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.376, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.376, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.342, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.342, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.342, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:49 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.285, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.285, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.285, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.285, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.21, 20.319, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.343, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.343, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.343, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.343, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.297, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.297, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.297, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.297, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.22, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.309, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.309, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.309, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.309, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.354, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.32, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.32, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.32, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.32, Tue Jan 10 2017 08:15:50 GMT+0000 (UTC)
30.23, 20.332, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.23, 20.332, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.23, 20.332, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.23, 20.332, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.354, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.354, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.354, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.354, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.378, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.378, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.378, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.298, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.298, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.298, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.24, 20.298, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.321, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.321, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.321, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.321, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.355, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.355, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.355, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.355, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.413, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.413, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.25, 20.413, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.471, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.471, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.471, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.471, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.471, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.482, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.482, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.482, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.26, 20.482, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.27, 20.551, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.27, 20.551, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.27, 20.551, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.27, 20.608, Tue Jan 10 2017 08:15:51 GMT+0000 (UTC)
30.27, 20.608, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.608, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.608, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.643, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.643, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.643, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.27, 20.643, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.62, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.62, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.62, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.62, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.666, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.666, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.666, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.666, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.724, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.724, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.724, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.701, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.701, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.701, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.701, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.28, 20.701, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.815, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.781, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.781, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.29, 20.781, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.931, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.931, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.931, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.931, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.931, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.908, Tue Jan 10 2017 08:15:52 GMT+0000 (UTC)
30.3, 20.908, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.3, 20.908, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.919, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.919, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.919, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.919, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.977, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.977, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.977, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.977, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.966, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.966, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.966, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.31, 20.966, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 20.978, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 20.978, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 20.978, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 20.978, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.035, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.035, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.035, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.035, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.081, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.081, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.081, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.32, 21.081, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.104, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.104, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.104, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:53 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.33, 21.207, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.33, 21.287, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.33, 21.287, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.33, 21.287, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
30.34, 21.276, Tue Jan 10 2017 08:15:54 GMT+0000 (UTC)
